automated_name	n_proteins	detected_in_input	detected_in_phospho	detected_in_input_norm_phospho
c97330-g1 1-to-2 BAZ2B,BAZ2A bromodomain adjacent to zinc finger domain 2B	2	FALSE	TRUE	FALSE
c97336-g2 NOL8 (nucleolar protein 8) - emapper OG	1	TRUE	TRUE	TRUE
c97337-g3 2-to-4 TPD52L2,TPD52,TPD52L1 tumor protein D52 like 2	1	TRUE	TRUE	TRUE
c97342-g1 1-to-1 CEP95 centrosomal protein 95	1	FALSE	TRUE	FALSE
c97343-g1 1-to-1 AKR1A1 aldo-keto reductase family 1 member A1	1	TRUE	FALSE	FALSE
c97346-g1 DUT (Deoxyuridine triphosphatase) - emapper OG	1	TRUE	TRUE	TRUE
c97349-g1 1-to-1 XRCC4 X-ray repair cross complementing 4	1	TRUE	FALSE	FALSE
c97350-g3 NKX6-3 (NK6 homeobox 3) - emapper OG	1	TRUE	FALSE	FALSE
c97352-g1 Fbxw7-as1, Mus musculus	1	TRUE	FALSE	FALSE
c97357-g1 1-to-1 TRAK2 trafficking kinesin protein 2	1	TRUE	TRUE	TRUE
c97358-g1 1-to-1 ACTR8 ARP8 actin related protein 8 homolog	2	TRUE	TRUE	FALSE
c97360-g1 ALYREF (Aly/REF export factor) - blastp	1	TRUE	TRUE	TRUE
c97367-g1 1-to-2 SRPK1,SRPK2 SRSF protein kinase 1	2	TRUE	TRUE	FALSE
c97368-g1	1	TRUE	TRUE	TRUE
c97375-g1 1-to-1 ETFA electron transfer flavoprotein alpha subunit	1	TRUE	TRUE	TRUE
c97377-g1 STX7 (syntaxin 7) - emapper OG	1	TRUE	TRUE	TRUE
c97379-g1 1-to-1 NUP62 nucleoporin 62	2	TRUE	TRUE	FALSE
c97382-g2 hs-EPDR1	1	TRUE	FALSE	FALSE
c97385-g1 SBF2 (Myotubularin related protein) - emapper OG	2	TRUE	TRUE	TRUE
c97389-g2 galt-1, Caenorhabditis elegans	1	TRUE	FALSE	FALSE
c97393-g1 1-to-1 RPAP1 RNA polymerase II associated protein 1	2	TRUE	FALSE	FALSE
c97400-g1 1-to-2 PGPEP1,PGPEP1L pyroglutamyl-peptidase I	1	TRUE	FALSE	FALSE
c97401-g1 2-to-1 GSTT2B glutathione S-transferase theta 2B (gene/pseudogene)	1	TRUE	FALSE	FALSE
c97403-g1 1-to-1 MFSD11 major facilitator superfamily domain containing 11	1	TRUE	TRUE	TRUE
c97411-g1 1-to-1 TMCO1 transmembrane and coiled-coil domains 1	1	TRUE	FALSE	FALSE
c97412-g1 1-to-1 DCTN6 dynactin subunit 6	1	TRUE	FALSE	FALSE
c97413-g1 (Inherit from opiNOG: Pyridoxal-phosphate dependent enzyme) - emapper OG	1	TRUE	FALSE	FALSE
c97416-g1 1-to-1 PPCS phosphopantothenoylcysteine synthetase	2	TRUE	TRUE	TRUE
c97418-g1 PHGDH (phosphoglycerate dehydrogenase) - emapper OG	1	TRUE	TRUE	TRUE
c97419-g1 ARCN1 (Archain 1) - emapper OG	1	TRUE	TRUE	TRUE
c97421-g1 1-to-2 PRKAR2A,PRKAR2B protein kinase cAMP-dependent type II regulatory subunit alpha	1	TRUE	TRUE	TRUE
c97422-g1 1-to-1 PNN pinin, desmosome associated protein	1	TRUE	TRUE	TRUE
c97423-g1 1-to-1 TTC5 tetratricopeptide repeat domain 5	1	TRUE	TRUE	TRUE
c97427-g1 1-to-1 MRPS21 mitochondrial ribosomal protein S21	1	TRUE	FALSE	FALSE
c97428-g1	1	FALSE	TRUE	FALSE
c97429-g3 hs-JCHAIN,EDDM3B	1	TRUE	FALSE	FALSE
c97430-g1 ARL3 (ADP-ribosylation factor-like 3) - emapper OG	1	TRUE	FALSE	FALSE
c97432-g1 1-to-2 CDC37,CDC37L1 cell division cycle 37	1	TRUE	TRUE	TRUE
c97434-g1 (Guanine nucleotide binding protein (G protein), alpha) - emapper OG	1	TRUE	FALSE	FALSE
c97435-g1 1-to-1 CDK5RAP1 CDK5 regulatory subunit associated protein 1	1	TRUE	FALSE	FALSE
c97436-g2 1-to-1 INTS4 integrator complex subunit 4	1	TRUE	FALSE	FALSE
c97438-g1 1-to-3 DAPK2,DAPK1,DAPK3 death associated protein kinase 2	1	TRUE	FALSE	FALSE
c97439-g1 PPP1R3G (Protein phosphatase 1, regulatory subunit) - emapper OG	1	TRUE	TRUE	TRUE
c97440-g1 GOLGA2 (golgin subfamily A) - emapper OG	2	TRUE	TRUE	TRUE
c97443-g1 ZFYVE27 (zinc finger, FYVE domain containing 27) - emapper OG	1	TRUE	FALSE	FALSE
c97446-g1 2-to-2 DOK1,DOK3 docking protein 1	1	TRUE	TRUE	TRUE
c97449-g1 PGUG-03588 (Mandelate racemase muconate lactonizing enzyme family protein) - emapper OG	1	TRUE	FALSE	FALSE
c97452-g1 hs-CHAC2	2	TRUE	TRUE	FALSE
c97455-g1 1-to-1 NUDT1 nudix hydrolase 1	1	TRUE	FALSE	FALSE
c97456-g2 1-to-1 DNAH7 dynein axonemal heavy chain 7	1	TRUE	FALSE	FALSE
c97457-g1 (Inherit from KOG: Patatin group) - emapper OG	1	TRUE	FALSE	FALSE
c97458-g1 1-to-1 DNAAF1 dynein axonemal assembly factor 1	1	TRUE	FALSE	FALSE
c97460-g1 1-to-1 ELAC1 elaC ribonuclease Z 1	1	TRUE	TRUE	TRUE
c97462-g2	1	FALSE	TRUE	FALSE
c97468-g1 (gtp-binding protein) - emapper OG	1	FALSE	TRUE	FALSE
c97471-g1 1-to-1 PSMC5 proteasome 26S subunit, ATPase 5	1	TRUE	TRUE	TRUE
c97473-g1 EIF3D (Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is require	1	TRUE	FALSE	FALSE
c97473-g2 1-to-1 GMPPA GDP-mannose pyrophosphorylase A	1	TRUE	FALSE	FALSE
c97478-g1 1-to-1 RGP1 RGP1 homolog, RAB6A GEF complex partner 1	1	TRUE	TRUE	TRUE
c97482-g1 1-to-3 DOC2A,RPH3A,DOC2B double C2 domain alpha	1	FALSE	TRUE	FALSE
c97486-g1 1-to-1 BBOF1 basal body orientation factor 1	1	TRUE	TRUE	TRUE
c97487-g1 1-to-1 SLBP stem-loop binding protein	1	FALSE	TRUE	FALSE
c97488-g1 1-to-2 ZMIZ2,ZMIZ1 zinc finger MIZ-type containing 2	2	TRUE	TRUE	FALSE
c97489-g1 1-to-3 WASHC1 WASH complex subunit 1	2	TRUE	TRUE	TRUE
c97490-g1 1-to-1 CYP39A1 cytochrome P450 family 39 subfamily A member 1	1	TRUE	FALSE	FALSE
c97491-g1 (Vacuolar sorting protein 9 (VPS9) domain) - emapper OG	2	FALSE	TRUE	FALSE
c97493-g1	2	FALSE	TRUE	FALSE
c97500-g1	1	FALSE	TRUE	FALSE
c97502-g1 1-to-1 KIN Kin17 DNA and RNA binding protein	3	TRUE	TRUE	TRUE
c97504-g1 1-to-1 SEPT7 septin 7	1	TRUE	TRUE	TRUE
c97507-g1 6-to-9 PLXNC1,PLXND1,PLXNB1,PLXNA4... plexin C1	1	TRUE	FALSE	FALSE
c97515-g1 CMC1 (COX assembly mitochondrial protein 1 homolog (S. cerevisiae)) - emapper OG	1	TRUE	FALSE	FALSE
c97516-g2	1	TRUE	FALSE	FALSE
c97519-g1 hs-IL1RN	1	TRUE	TRUE	TRUE
c97521-g1 PHAX (phosphorylated adaptor for RNA export) - emapper OG	1	TRUE	FALSE	FALSE
c97523-g1 hs-MRPS12	1	TRUE	FALSE	FALSE
c97525-g1 1-to-1 SLC30A7 solute carrier family 30 member 7	2	TRUE	FALSE	FALSE
c97526-g1 (Inherit from KOG: solute carrier family 16, member) - emapper OG	1	TRUE	FALSE	FALSE
c97527-g1 1-to-2 KATNA1,KATNAL1 katanin catalytic subunit A1	3	TRUE	FALSE	FALSE
c97529-g1 1-to-1 PDE9A phosphodiesterase 9A	1	FALSE	TRUE	FALSE
c97530-g1 (eukaryotic translation initiation factor) - emapper OG	1	TRUE	FALSE	FALSE
c97531-g2	1	TRUE	FALSE	FALSE
c97535-g1 (alpha/beta hydrolase fold) - emapper OG	1	TRUE	FALSE	FALSE
c97536-g1 1-to-1 ITGB1BP1 integrin subunit beta 1 binding protein 1	1	TRUE	FALSE	FALSE
c97538-g1 (small GTPase mediated signal transduction) - emapper OG	1	TRUE	FALSE	FALSE
c97540-g1 (Ubiquitin-like autophagy protein Apg12) - emapper OG	1	FALSE	TRUE	FALSE
c97542-g1 RALGPS1 (Ral GEF with PH domain and SH3 binding motif 1) - blastp	2	FALSE	TRUE	FALSE
c97546-g1 (Poly(U)-specific) - emapper OG	1	TRUE	TRUE	TRUE
c97548-g1 DDX47 (DEAD (Asp-Glu-Ala-Asp) box polypeptide) - emapper OG	1	TRUE	FALSE	FALSE
c97552-g1 3-to-1 RMDN1 regulator of microtubule dynamics 1	2	TRUE	TRUE	FALSE
c97556-g1 1-to-2 RIT2,RIT1 Ras like without CAAX 2	1	TRUE	FALSE	FALSE
c97562-g1 TRIM71 (tripartite motif containing 71, E3 ubiquitin protein ligase) - blastp	1	TRUE	FALSE	FALSE
c97566-g1 (Inherit from euNOG: FG-GAP repeat protein) - emapper OG	1	TRUE	FALSE	FALSE
c97567-g1 1-to-1 TTC25 tetratricopeptide repeat domain 25	2	TRUE	TRUE	FALSE
c97573-g1 1-to-1 CPOX coproporphyrinogen oxidase	1	TRUE	FALSE	FALSE
c97574-g1 1-to-1 UFSP2 UFM1 specific peptidase 2	1	TRUE	FALSE	FALSE
c97574-g2	1	TRUE	FALSE	FALSE
c97575-g2 1-to-1 NVL nuclear VCP-like	1	TRUE	TRUE	TRUE
c97575-g3 1-to-1 NVL nuclear VCP-like	1	TRUE	FALSE	FALSE
c97579-g1 1-to-2 STX6,STX10 syntaxin 6	1	TRUE	TRUE	TRUE
c97586-g1 1-to-1 MRI1 methylthioribose-1-phosphate isomerase 1	1	TRUE	FALSE	FALSE
c97592-g1 1-to-1 COQ9 coenzyme Q9	1	TRUE	FALSE	FALSE
c97593-g1 FAAP20, Bos taurus	1	TRUE	TRUE	TRUE
c97593-g2	1	TRUE	FALSE	FALSE
c97599-g3 1-to-1 OSTF1 osteoclast stimulating factor 1	2	TRUE	TRUE	FALSE
c97600-g1 1-to-2 ZFAND5,ZFAND6 zinc finger AN1-type containing 5	1	FALSE	TRUE	FALSE
c97604-g1 4-to-2 SLC35D1,SLC35D2 solute carrier family 35 member D1	1	TRUE	TRUE	TRUE
c97606-g1	1	TRUE	FALSE	FALSE
c97610-g1 1-to-2 WDR45,WDR45 WD repeat domain 45	1	TRUE	TRUE	TRUE
c97611-g1 1-to-1 TTR transthyretin	1	TRUE	FALSE	FALSE
c97612-g1	1	TRUE	FALSE	FALSE
c97613-g1 PLA2G6 (Calcium-independent phospholipase) - emapper OG	1	TRUE	TRUE	TRUE
c97613-g2 PLA2G6 (Calcium-independent phospholipase) - emapper OG	1	TRUE	FALSE	FALSE
c97615-g1 MAT1A (Catalyzes the formation of S-adenosylmethionine from methionine and ATP (By similarity)) - em	1	TRUE	FALSE	FALSE
c97618-g1 1-to-3 EIF4EBP3,EIF4EBP1,EIF4EBP2 eukaryotic translation initiation factor 4E binding protein 3	1	FALSE	TRUE	FALSE
c97620-g1 1-to-1 UBE2F ubiquitin conjugating enzyme E2 F (putative)	1	TRUE	TRUE	TRUE
c97621-g1 1-to-1 DHRS3 dehydrogenase/reductase 3	1	TRUE	FALSE	FALSE
c97623-g1 1-to-1 NIFK nucleolar protein interacting with the FHA domain of MKI67	1	TRUE	FALSE	FALSE
c97625-g1 1-to-2 CAPRIN2,CAPRIN1 caprin family member 2	1	TRUE	TRUE	TRUE
c97626-g1 7-to-1 VAMP3 vesicle associated membrane protein 3	1	TRUE	FALSE	FALSE
c97627-g1 MRPS15 (Ribosomal protein S15) - emapper OG	1	TRUE	FALSE	FALSE
c97629-g1 1-to-1 DTYMK deoxythymidylate kinase	1	TRUE	FALSE	FALSE
c97630-g1 (apoptosis-related cysteine peptidase) - emapper OG	1	TRUE	FALSE	FALSE
c97634-g1 (Heme binding protein 2) - emapper OG	1	TRUE	FALSE	FALSE
c97635-g1 1-to-1 PPIE peptidylprolyl isomerase E	1	TRUE	TRUE	TRUE
c97638-g1 (Pleckstrin homology domain containing, family F (With FYVE domain) member) - emapper OG	2	TRUE	TRUE	FALSE
c97644-g1 3-to-1 RPL7A ribosomal protein L7a	1	TRUE	TRUE	TRUE
c97645-g1 1-to-1 ZNF462 zinc finger protein 462	1	TRUE	TRUE	TRUE
c97647-g1 CIB3 (calcium and integrin binding family member 3) - blastp	1	TRUE	FALSE	FALSE
c97650-g1 2-to-2 PPIP5K1,PPIP5K2 diphosphoinositol pentakisphosphate kinase 1	1	TRUE	TRUE	TRUE
c97653-g1 hs-MRPS26	1	TRUE	FALSE	FALSE
c97660-g1 NXN (nucleoredoxin-like) - emapper OG	1	TRUE	FALSE	FALSE
c97661-g1 (GMC oxidoreductase) - emapper OG	1	TRUE	FALSE	FALSE
c97665-g1	1	TRUE	TRUE	TRUE
c97666-g2 (Inherit from KOG: Zinc finger, FYVE domain containing 20) - emapper OG	1	FALSE	TRUE	FALSE
c97667-g1 hs-GAREM1	1	TRUE	TRUE	TRUE
c97668-g1 (Poly(ADP-ribose) polymerase catalytic domain) - emapper OG	1	TRUE	TRUE	TRUE
c97670-g1 KCTD14 (potassium channel tetramerisation domain containing 14) - emapper OG	1	TRUE	FALSE	FALSE
c97670-g2 KCTD14 (potassium channel tetramerisation domain containing 14) - emapper OG	1	TRUE	FALSE	FALSE
c97671-g1 1-to-1 TMEM115 transmembrane protein 115	1	TRUE	TRUE	TRUE
c97672-g1 CCDC105 (coiled-coil domain containing 105) - emapper OG	1	TRUE	TRUE	TRUE
c97674-g1 1-to-1 PTK7 protein tyrosine kinase 7 (inactive)	1	FALSE	TRUE	FALSE
c97679-g1	1	TRUE	FALSE	FALSE
c97681-g1 hs-MEA1	1	TRUE	FALSE	FALSE
c97682-g1 1-to-1 PPP4R1 protein phosphatase 4 regulatory subunit 1	4	TRUE	TRUE	TRUE
c97684-g1	1	FALSE	TRUE	FALSE
c97687-g1 RSL1D1 (Ribosomal L1 domain containing 1) - emapper OG	1	TRUE	FALSE	FALSE
c97690-g1 1-to-1 MTSS1 MTSS1, I-BAR domain containing	1	TRUE	TRUE	TRUE
c97692-g2 2-to-1 HYPK huntingtin interacting protein K	1	TRUE	FALSE	FALSE
c97696-g1	1	FALSE	TRUE	FALSE
c97699-g2 1-to-4 RAB3D,RAB3A,RAB3C,RAB3B RAB3D, member RAS oncogene family	1	TRUE	TRUE	TRUE
c97700-g1 1-to-2 SDHAF2,AP003108.2 succinate dehydrogenase complex assembly factor 2	1	TRUE	TRUE	TRUE
c97704-g1 hs-MKRN2OS	1	TRUE	FALSE	FALSE
c97705-g1 hs-ZG16,ZG16B	1	TRUE	FALSE	FALSE
c97708-g3 chlB, Selaginella mollis	1	TRUE	FALSE	FALSE
c97709-g1 1-to-1 VPS72 vacuolar protein sorting 72 homolog	1	TRUE	FALSE	FALSE
c97710-g1 1-to-2 TESMIN,LIN54 testis expressed metallothionein like protein	1	TRUE	FALSE	FALSE
c97721-g3 hs-GOLM1,GOLM2,GOLIM4	1	TRUE	TRUE	TRUE
c97724-g1 LRRK1 (leucine-rich repeat kinase 2) - emapper OG	1	TRUE	FALSE	FALSE
c97726-g1 HYDR1 (Abhydrolase domain containing) - emapper OG	1	TRUE	FALSE	FALSE
c97728-g1 1-to-1 C9orf78 chromosome 9 open reading frame 78	1	TRUE	FALSE	FALSE
c97729-g1 1-to-1 HDDC3 HD domain containing 3	1	TRUE	TRUE	TRUE
c97731-g1 1-to-1 SAE1 SUMO1 activating enzyme subunit 1	1	TRUE	FALSE	FALSE
c97732-g1	1	FALSE	TRUE	FALSE
c97736-g1 1-to-1 STT3A STT3A, catalytic subunit of the oligosaccharyltransferase complex	1	TRUE	FALSE	FALSE
c97737-g1 1-to-3 STK25,STK24,STK26 serine/threonine kinase 25	4	TRUE	TRUE	TRUE
c97738-g1 1-to-2 WDR92 WD repeat domain 92	1	TRUE	FALSE	FALSE
c97739-g1 ZK1098.6, Caenorhabditis elegans	1	TRUE	FALSE	FALSE
c97739-g2	1	TRUE	FALSE	FALSE
c97740-g1 1-to-1 PSMA6 proteasome subunit alpha 6	2	TRUE	TRUE	FALSE
c97752-g2 INO80E (INO80 complex subunit E) - emapper OG	1	TRUE	TRUE	TRUE
c97758-g1 NFYA (Nuclear transcription factor Y) - emapper OG	1	TRUE	FALSE	FALSE
c97759-g1 DHRS4 (Dehydrogenase reductase SDR family member) - emapper OG	1	TRUE	FALSE	FALSE
c97760-g1 1-to-1 POLR2H RNA polymerase II subunit H	1	TRUE	FALSE	FALSE
c97762-g1 (Inherit from opiNOG: baculoviral IAP repeat containing 6) - emapper OG	2	TRUE	FALSE	FALSE
c97770-g2 1-to-1 OSGEP O-sialoglycoprotein endopeptidase	1	TRUE	FALSE	FALSE
c97773-g1 1-to-1 SLC35C1 solute carrier family 35 member C1	1	TRUE	FALSE	FALSE
c97784-g1 1-to-1 LCLAT1 lysocardiolipin acyltransferase 1	1	TRUE	FALSE	FALSE
c97786-g1 (Inherit from bactNOG: BNR Asp-box repeat protein) - emapper OG	1	TRUE	FALSE	FALSE
c97787-g1 dm-CG13609	1	TRUE	FALSE	FALSE
c97788-g1 1-to-1 INVS inversin	1	TRUE	FALSE	FALSE
c97792-g1 1-to-1 NUP88 nucleoporin 88	2	TRUE	TRUE	TRUE
c97793-g1 hs-C4orf50,CCDC92,NBPF5P	1	TRUE	TRUE	TRUE
c97799-g1 1-to-2 CDCA7,CDCA7L cell division cycle associated 7	1	FALSE	TRUE	FALSE
c97806-g1 (Inherit from opiNOG: Aminotransferase class-V) - emapper OG	1	TRUE	FALSE	FALSE
c97807-g6 (Peptidase family M41) - emapper OG	1	TRUE	FALSE	FALSE
c97809-g1 1-to-1 RWDD1 RWD domain containing 1	1	TRUE	TRUE	TRUE
c97811-g1 BRIX1 (BRX1, biogenesis of ribosomes, homolog (S. cerevisiae)) - emapper OG	1	TRUE	TRUE	TRUE
c97814-g1 1-to-1 SERHL2 serine hydrolase like 2	1	TRUE	FALSE	FALSE
c97817-g1 1-to-1 C12orf66 chromosome 12 open reading frame 66	1	FALSE	TRUE	FALSE
c97826-g1 1-to-4 TCEA2,TCEA3,TCEA1,TCEANC transcription elongation factor A2	1	TRUE	TRUE	TRUE
c97827-g1 5-to-1 TBXAS1 thromboxane A synthase 1	1	TRUE	FALSE	FALSE
c97830-g2 1-to-1 ELOB elongin B	1	TRUE	TRUE	TRUE
c97831-g1 1-to-1 UBL7 ubiquitin like 7	2	TRUE	FALSE	FALSE
c97832-g1 1-to-1 PSPH phosphoserine phosphatase	1	TRUE	FALSE	FALSE
c97839-g1 RBKS (ribokinase) - emapper OG	2	TRUE	TRUE	FALSE
c97840-g1 1-to-1 CTNS cystinosin, lysosomal cystine transporter	1	FALSE	TRUE	FALSE
c97841-g1 4-to-2 CHN2,CHN1 chimerin 2	2	TRUE	TRUE	FALSE
c97846-g1 1-to-2 NCBP2,NCBP2L nuclear cap binding protein subunit 2	1	TRUE	TRUE	TRUE
c97847-g1 (Inherit from opiNOG: TPR domain protein) - emapper OG	1	TRUE	FALSE	FALSE
c97848-g1 1-to-1 TMA16 translation machinery associated 16 homolog	1	TRUE	FALSE	FALSE
c97850-g1 1-to-1 NGDN neuroguidin	1	TRUE	FALSE	FALSE
c97853-g1 1-to-1 MBD2 methyl-CpG binding domain protein 2	1	TRUE	TRUE	TRUE
c97855-g1 1-to-1 RAP1GDS1 Rap1 GTPase-GDP dissociation stimulator 1	1	TRUE	FALSE	FALSE
c97857-g1	1	TRUE	TRUE	TRUE
c97860-g1	1	TRUE	TRUE	TRUE
c97862-g1 (fasciculation and elongation protein zeta 2 (zygin II)) - emapper OG	1	TRUE	FALSE	FALSE
c97868-g1 1-to-1 SRP14 signal recognition particle 14	1	TRUE	TRUE	TRUE
c97870-g1 (dual specificity phosphatase 12) - emapper OG	1	TRUE	FALSE	FALSE
c97876-g1 2-to-1 PSMB1 proteasome subunit beta 1	1	TRUE	FALSE	FALSE
c97877-g1 1-to-2 SIX1,SIX2 SIX homeobox 1	1	FALSE	TRUE	FALSE
c97883-g1 1-to-1 DUSP12 dual specificity phosphatase 12	2	TRUE	TRUE	TRUE
c97884-g1 (ATPase, H transporting, lysosomal 42kDa, V1 subunit C1) - emapper OG	1	TRUE	TRUE	TRUE
c97885-g1 (ARF) - emapper OG	1	TRUE	TRUE	TRUE
c97889-g1 1-to-2 NAA11,NAA10 N(alpha)-acetyltransferase 11, NatA catalytic subunit	1	TRUE	FALSE	FALSE
c97890-g1 MYL9 (myosin light chain) - emapper OG	2	TRUE	TRUE	TRUE
c97892-g1 1-to-3 AP3S1,AP3S2,C15orf38-AP3S2 adaptor related protein complex 3 sigma 1 subunit	1	TRUE	TRUE	TRUE
c97895-g1 1-to-1 EIF2B4 eukaryotic translation initiation factor 2B subunit delta	1	TRUE	TRUE	TRUE
c97900-g1 (Inherit from COG: epimerase dehydratase) - emapper OG	1	TRUE	FALSE	FALSE
c97908-g1 1-to-1 CD2BP2 CD2 cytoplasmic tail binding protein 2	1	TRUE	TRUE	TRUE
c97909-g1 1-to-1 UBFD1 ubiquitin family domain containing 1	1	TRUE	TRUE	TRUE
c97915-g1 hs-TPRG1,TPRG1L	1	FALSE	TRUE	FALSE
c97916-g1 1-to-4 ANP32D,ANP32B,ANP32A,ANP32E acidic nuclear phosphoprotein 32 family member D	1	TRUE	TRUE	TRUE
c97917-g1 1-to-1 MOK MOK protein kinase	1	FALSE	TRUE	FALSE
c97918-g1 TIM21, Candida glabrata	1	TRUE	FALSE	FALSE
c97920-g1 HVCN1 (Hydrogen voltage-gated channel 1) - emapper OG	1	TRUE	TRUE	TRUE
c97923-g1 1-to-3 JADE1,JADE2,JADE3 jade family PHD finger 1	1	FALSE	TRUE	FALSE
c97924-g1 2-to-1 RPL23A ribosomal protein L23a	1	TRUE	FALSE	FALSE
c97934-g1 SERBP1 (SERPINE1 mRNA binding protein 1) - emapper OG	1	TRUE	TRUE	TRUE
c97934-g2	1	TRUE	TRUE	TRUE
c97937-g1 LOC1, Meyerozyma guilliermondii (strain ATCC 6260 ..	1	FALSE	TRUE	FALSE
c97940-g3 hs-PSMD9,PDZD11,TAX1BP3	1	TRUE	FALSE	FALSE
c97941-g1 1-to-3 L3MBTL4,L3MBTL1,L3MBTL3 L3MBTL4, histone methyl-lysine binding protein	1	TRUE	FALSE	FALSE
c97947-g1 2-to-1 RAB23 RAB23, member RAS oncogene family	1	TRUE	FALSE	FALSE
c97948-g1 (protein tyrosine serine phosphatase) - emapper OG	1	TRUE	FALSE	FALSE
c97949-g1 1-to-3 ALG1,ALG1L2,ALG1L ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	1	TRUE	FALSE	FALSE
c97950-g1 hs-CARD17P,CARD18	1	TRUE	FALSE	FALSE
c97952-g1 NDUFS7 (NADH dehydrogenase (Ubiquinone) Fe-S protein 7) - emapper OG	1	TRUE	FALSE	FALSE
c97953-g1 (Actin) - emapper OG	2	TRUE	TRUE	TRUE
c97958-g1 SYNGR3 (Synaptogyrin 3) - emapper OG	1	TRUE	FALSE	FALSE
c97959-g1 1-to-1 CHMP6 charged multivesicular body protein 6	1	TRUE	TRUE	TRUE
c97964-g1 2-to-1 SLC25A20 solute carrier family 25 member 20	1	TRUE	FALSE	FALSE
c97965-g3	1	FALSE	TRUE	FALSE
c97968-g1 1-to-1 CYB5D2 cytochrome b5 domain containing 2	1	TRUE	FALSE	FALSE
c97973-g1 1-to-1 HS1BP3 HCLS1 binding protein 3	1	TRUE	FALSE	FALSE
c97974-g1 1-to-2 IQCA1,IQCA1L IQ motif containing with AAA domain 1	1	TRUE	TRUE	TRUE
c97976-g1 BAG1 (Bcl-2-associated athanogene) - emapper OG	1	TRUE	TRUE	TRUE
c97977-g1 1-to-3 TACC1,TACC3,TACC2 transforming acidic coiled-coil containing protein 1	2	TRUE	TRUE	TRUE
c97979-g1 1-to-1 PSMD4 proteasome 26S subunit, non-ATPase 4	1	TRUE	FALSE	FALSE
c97980-g1 1-to-2 SMARCA5,SMARCA1 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, s	1	TRUE	TRUE	TRUE
c97983-g1 ATP6V1F (Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic	1	TRUE	TRUE	TRUE
c97985-g1 (Aldose 1-epimerase) - emapper OG	1	TRUE	TRUE	TRUE
c97992-g1 (tryptophanyl tRNA synthetase 2, mitochondrial) - emapper OG	1	TRUE	FALSE	FALSE
c97994-g1 1-to-1 DCTD dCMP deaminase	1	TRUE	TRUE	TRUE
c97997-g1 1-to-1 PPP1R2 protein phosphatase 1 regulatory inhibitor subunit 2	1	TRUE	TRUE	TRUE
c97998-g1 (Inherit from meNOG: Ribose-phosphate pyrophosphokinase) - emapper OG	1	TRUE	TRUE	TRUE
c97999-g1 1-to-2 COQ10B,COQ10A coenzyme Q10B	1	TRUE	FALSE	FALSE
c98000-g2 1-to-2 GMFB,GMFG glia maturation factor beta	1	TRUE	FALSE	FALSE
c98001-g1	1	FALSE	TRUE	FALSE
c98005-g1 1-to-1 UBR7 ubiquitin protein ligase E3 component n-recognin 7 (putative)	1	TRUE	FALSE	FALSE
c98019-g1 (apoptosis-related cysteine peptidase) - emapper OG	1	TRUE	TRUE	TRUE
c98022-g1 1-to-1 RAD23A RAD23 homolog A, nucleotide excision repair protein	1	TRUE	TRUE	TRUE
c98026-g3 1-to-2 FOXK1,FOXK2 forkhead box K1	1	TRUE	TRUE	TRUE
c98028-g3	1	TRUE	TRUE	TRUE
c98029-g1 1-to-1 AATF apoptosis antagonizing transcription factor	1	TRUE	TRUE	TRUE
c98030-g1 1-to-1 CTDP1 CTD phosphatase subunit 1	1	TRUE	FALSE	FALSE
c98032-g1 C19ORF47 (chromosome 19 open reading frame 47) - emapper OG	2	TRUE	TRUE	TRUE
c98042-g1 (phosphatidylglycerol phosphatidylinositol transfer protein) - emapper OG	1	TRUE	FALSE	FALSE
c98046-g1 CEP164 (Centrosomal protein 164kDa) - emapper OG	3	TRUE	TRUE	TRUE
c98051-g1 1-to-1 TTLL12 tubulin tyrosine ligase like 12	2	TRUE	TRUE	TRUE
c98053-g1 (Ankyrin Repeat) - emapper OG	1	TRUE	FALSE	FALSE
c98054-g2 1-to-3 PABPN1,PABPN1L,BCL2L2-PABPN1 poly(A) binding protein nuclear 1	1	TRUE	TRUE	TRUE
c98056-g1 HPRT1 (Phosphoribosyl transferase domain containing 1) - emapper OG	1	TRUE	FALSE	FALSE
c98058-g1 INPP4B (Inositol polyphosphate-4-phosphatase, type) - emapper OG	3	TRUE	TRUE	TRUE
c98059-g1 1-to-1 UGP2 UDP-glucose pyrophosphorylase 2	1	TRUE	TRUE	TRUE
c98061-g1	1	TRUE	TRUE	TRUE
c98065-g1 1-to-1 CWF19L1 CWF19 like 1, cell cycle control (S. pombe)	2	TRUE	FALSE	FALSE
c98068-g1 1-to-1 PPP1R9A protein phosphatase 1 regulatory subunit 9A	1	TRUE	TRUE	TRUE
c98077-g1 SPNS3 (Spinster homolog) - emapper OG	1	TRUE	TRUE	TRUE
c98078-g1 1-to-1 TAF11 TATA-box binding protein associated factor 11	1	FALSE	TRUE	FALSE
c98081-g1	1	TRUE	FALSE	FALSE
c98082-g2 (serine threonine-protein phosphatase 6 regulatory ankyrin repeat subunit) - emapper OG	1	TRUE	FALSE	FALSE
c98092-g1 hs-NPC2,LY96,LY86,GM2A	1	TRUE	FALSE	FALSE
c98100-g1 6-to-1 STARD9 StAR related lipid transfer domain containing 9	3	TRUE	TRUE	FALSE
