automated_name	Gene	Gene.short	clean_annotation_name	clean_annotation_name_fixed	is_hit_or_candidate	n_phosphosites	n_hits	n_candidates	comparisons_with_hit_or_candidate	Figure4D	Figure4E	in_original_modules	missing_from_original_modules	has_annotation	Plot_Module	Label_Name_orig	Actin dynamics	Actin network assembly	Actomyosin contractility	Apoptosis	Cdc42 GTPase signaling	Chaperone	Differentiation (gland cell related)	Differentiation (muscle cell related)	Differentiation (reproductive cell related)	Differentiation of spicule cells	Exocytosis	GPCR signaling	Hematopoietic identity transcription activity	JNK/p38 MAPK signaling	Lysosomal transporter	Lysosomes	Metabolism	Microtubule dynamics	MTORC1 signaling	MTORC2 signaling	NO signaling	Phospholipid signaling	PI3K signaling	Plasma membrane transporter	Post-synaptic scaffold	Rac1 GTPase signaling	Ras GTPase signaling	Regulation of adhesion complexes	Regulation of calcium signaling	Regulation of cAMP signaling	Regulation of cell cycle	Regulation of ciliary function	Regulation of cytoskeleton at the membrane	Regulation of inflammation	RhoA GTPase signaling	RNA processing	Stress-related transcription activity	Synaptic vesicle	Vesicular trafficking	Rho signaling
"c99143-g1 1-to-1 NDC80 NDC80, kinetochore complex component"	"c99143-g1 1-to-1 NDC80 NDC80, kinetochore complex component"	NDC80 NDC80	NDC80	NDC80	TRUE	1	0	2	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c101899-g1 (Inherit from KOG: Ubiquitin protein ligase E3 component n-recognin 5) - emapper OG	c101899-g1 (Inherit from KOG: Ubiquitin protein ligase E3 component n-recognin 5) - emapper OG	Ubiquitin protein ligase E3…			TRUE	1	0	1	Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c99163-g1 1-to-4 ELAVL4,ELAVL3,ELAVL2,ELAVL1 ELAV like RNA binding protein 4"	"c99163-g1 1-to-4 ELAVL4,ELAVL3,ELAVL2,ELAVL1 ELAV like RNA binding protein 4"	ELAVL4 (+3)	"ELAVL4,ELAVL3,ELAVL2,ELAVL1"	"ELAVL4,ELAVL3,ELAVL2,ELAVL1"	TRUE	1	1	0	Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
"c96541-g1 2-to-2 UBN1,UBN2 ubinuclein 1"	"c96541-g1 2-to-2 UBN1,UBN2 ubinuclein 1"	UBN1/UBN2			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c99173-g1 1-to-2 RBM12,RBM12B RNA binding motif protein 12"	"c99173-g1 1-to-2 RBM12,RBM12B RNA binding motif protein 12"	RBM12/RBM12B	"RBM12,RBM12B"	"RBM12,RBM12B"	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
c100401-g1 1-to-1 UBXN7 UBX domain protein 7	c100401-g1 1-to-1 UBXN7 UBX domain protein 7	UBXN7			TRUE	1	0	1	Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
c99182-g1 dm-Nelf-E	c99182-g1 dm-Nelf-E	dm-Nelf-E	NELFE	NELFE	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c103510-g2 1-to-1 ULK2 unc-51 like autophagy activating kinase 2	c103510-g2 1-to-1 ULK2 unc-51 like autophagy activating kinase 2	ULK2			TRUE	1	0	3	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c96679-g1 1-to-1 USE1 unconventional SNARE in the ER 1	c96679-g1 1-to-1 USE1 unconventional SNARE in the ER 1	USE1			TRUE	2	1	5	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"c95487-g1 2-to-3 WASF3,WASF1,WASF2 WAS protein family member 3"	"c95487-g1 2-to-3 WASF3,WASF1,WASF2 WAS protein family member 3"	WASF3 (+2)			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	TRUE	TRUE		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c99272-g1 1-to-2 MYO1E,MYO1F myosin IE"	"c99272-g1 1-to-2 MYO1E,MYO1F myosin IE"	MYO1E/MYO1F	"MYO1E,MYO1F"	"MYO1E,MYO1F"	TRUE	4	2	7	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min	TRUE		TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99275-g1 1-to-1 EXOC5 exocyst complex component 5	Exoc5 Exocyst complex component 3	Exoc5	EXOC5	EXOC5	TRUE	1	0	1	Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
c103354-g1 1-to-1 VCL vinculin	Vcl Vinculin	Vcl			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)	TRUE		FALSE	TRUE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c102823-g1 (Catenin (Cadherin-associated protein)) - emapper OG	Vinculin-like	Vinculin-like	CateninCadherin-associatedprotein	CateninCadherin-associatedprotein	TRUE	2	1	3	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min	TRUE		TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99323-g2 1-to-1 STK33 serine/threonine kinase 33	c99323-g2 1-to-1 STK33 serine/threonine kinase 33	STK33	STK33	STK33	TRUE	2	0	4	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c41298-g1 USP4 (ubiquitin specific peptidase 4 (proto-oncogene)) - blastp	c41298-g1 USP4 (ubiquitin specific peptidase 4 (proto-oncogene)) - blastp	USP4			TRUE	1	2	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99339-g3	c99339-g3	c99339-g3			TRUE	1	2	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	FALSE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99340-g1	c99340-g1	c99340-g1			TRUE	1	0	1	Tryptamine_30min vs DMSO_30min			FALSE	TRUE	FALSE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99362-g1 2-to-1 DOHH deoxyhypusine hydroxylase	c99362-g1 2-to-1 DOHH deoxyhypusine hydroxylase	DOHH	DOHH	DOHH	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2"	"c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2"	hs-MTSS2 (+4)	"MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2"	"MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2"	TRUE	1	2	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
c99388-g1	c99388-g1	c99388-g1			TRUE	2	1	2	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	FALSE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c93848-g1 1-to-1 USP4 ubiquitin specific peptidase 4	c93848-g1 1-to-1 USP4 ubiquitin specific peptidase 4	USP4			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c103002-g1 (VWA) - emapper OG	c103002-g1 (VWA) - emapper OG	VWA	VWA	VWA	TRUE	2	0	3	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c103218-g5 1-to-2 WASHC2A,WASHC2C WASH complex subunit 2A"	"c103218-g5 1-to-2 WASHC2A,WASHC2C WASH complex subunit 2A"	WASHC2A/WASHC2C	"WASHC2A,WASHC2C"	"WASHC2A,WASHC2C"	TRUE	2	2	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min			TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c102410-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1"	"c102410-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1"	VWA5B1/VWA5B2	"VWA5B1,VWA5B2"	"VWA5B1,VWA5B2"	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99456-g1 LRRC10 (Leucine rich repeat containing 10) - emapper OG	c99456-g1 LRRC10 (Leucine rich repeat containing 10) - emapper OG	LRRC10	LRRC10	LRRC10	TRUE	3	1	5	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99467-g1 1-to-1 KAT8 lysine acetyltransferase 8	c99467-g1 1-to-1 KAT8 lysine acetyltransferase 8	KAT8	KAT8	KAT8	TRUE	2	0	3	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99481-g1 1-to-1 DYRK4 dual specificity tyrosine phosphorylation regulated kinase 4	c99481-g1 1-to-1 DYRK4 dual specificity tyrosine phosphorylation regulated kinase 4	DYRK4	DYRK4	DYRK4	TRUE	3	0	4	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c87696-g2 1-to-1 WDR78 WD repeat domain 78	c87696-g2 1-to-1 WDR78 WD repeat domain 78	WDR78			TRUE	1	1	0	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c104926-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1"	"c104926-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1"	VWA5B1/VWA5B2	"VWA5B1,VWA5B2"	"VWA5B1,VWA5B2"	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99577-g1 1-to-1 NOP56 NOP56 ribonucleoprotein	c99577-g1 1-to-1 NOP56 NOP56 ribonucleoprotein	NOP56	NOP56	NOP56	TRUE	2	0	2	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
"c99605-g1 1-to-2 STK38,STK38L serine/threonine kinase 38"	"c99605-g1 1-to-2 STK38,STK38L serine/threonine kinase 38"	STK38/STK38L	"STK38,STK38L"	"STK38,STK38L"	TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c103684-g2 1-to-1 WDSUB1 WD repeat, sterile alpha motif and U-box domain containing 1"	"c103684-g2 1-to-1 WDSUB1 WD repeat, sterile alpha motif and U-box domain containing 1"	WDSUB1 WD repeat			TRUE	2	0	4	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"c98514-g2 YLR257W, Saccharomyces cerevisiae (strain ATCC 204.."	"c98514-g2 YLR257W, Saccharomyces cerevisiae (strain ATCC 204.."	YLR257W			TRUE	2	6	0	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min); Tryptamine_15min vs DMSO_15min; Tryptamine_30min vs DMSO_30min			FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99721-g1	c99721-g1	c99721-g1			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	FALSE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
c99724-g2	c99724-g2	c99724-g2			TRUE	1	0	1	(Tryptamine_15min vs DMSO_15min) against (Tryptamine_3min vs DMSO_3min)			FALSE	TRUE	FALSE			FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
