Automated.name	clean_annotation_name	clean_annotation_name_fixed	Plot_Module	Label_Name	module
c98573-g1 hs-CCDC92,AZI2,CCDC62,BFSP1,LUZP2,NDEL1	CCDC92,AZI2,CCDC62,BFSP1,LUZP2,NDEL1	CCDC92,AZI2,CCDC62,BFSP1,LUZP2,NDEL1	FALSE	FALSE	Regulation of inflammation
c98575-g1 1-to-1 CCDC94 coiled-coil domain containing 94	CCDC94	CCDC94	FALSE	FALSE	RNA processing
c104591-g1 TRIM71 (tripartite motif containing 71, E3 ubiquitin protein ligase) - blastp	NA	NA	FALSE	FALSE	RNA processing
c98632-g1 1-to-4 DAB2IP,RASAL3,RASAL2,SYNGAP1 DAB2 interacting protein	DAB2IP,RASAL3,RASAL2,SYNGAP1	DAB2IP,RASAL3,RASAL2,SYNGAP1	FALSE	FALSE	Ras GTPase signaling
c98634-g2 1-to-1 COG4 component of oligomeric golgi complex 4	COG4	COG4	FALSE	FALSE	Vesicular trafficking
c104184-g2 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	NA	NA	TRUE	FALSE	Actomyosin contractility
c104184-g2 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	NA	NA	TRUE	FALSE	Rac1 GTPase signaling
c104184-g2 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	NA	NA	TRUE	FALSE	RhoA GTPase signaling
c98733-g1 ANKS3 (Ankyrin repeat and sterile alpha motif domain containing 3) - emapper OG	ANKS3	ANKS3	TRUE	FALSE	Regulation of adhesion complexes
c98733-g1 ANKS3 (Ankyrin repeat and sterile alpha motif domain containing 3) - emapper OG	ANKS3	ANKS3	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c98750-g1 3-to-1 SQSTM1 sequestosome 1	SQSTM1	SQSTM1	FALSE	FALSE	Regulation of inflammation
c98756-g1 1-to-1 FERMT1 fermitin family member 1	FERMT1	FERMT1	FALSE	FALSE	Regulation of adhesion complexes
c98756-g1 1-to-1 FERMT1 fermitin family member 1	FERMT1	FERMT1	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c98790-g1 1-to-1 LYSMD1 LysM domain containing 1	LYSMD1	LYSMD1	FALSE	FALSE	Lysosomes
c98790-g1 1-to-1 LYSMD1 LysM domain containing 1	LYSMD1	LYSMD1	FALSE	FALSE	Regulation of inflammation
c98800-g1 RGS14 (Regulator of G-protein signaling) - emapper OG	RGS14	RGS14	TRUE	TRUE	GPCR signaling
c98830-g1 1-to-2 TMEM87B,TMEM87A transmembrane protein 87B	TMEM87B,TMEM87A	TMEM87B,TMEM87A	TRUE	FALSE	Regulation of adhesion complexes
c98830-g1 1-to-2 TMEM87B,TMEM87A transmembrane protein 87B	TMEM87B,TMEM87A	TMEM87B,TMEM87A	TRUE	FALSE	Vesicular trafficking
c96119-g1 1-to-1 TRIP11 thyroid hormone receptor interactor 11	NA	NA	FALSE	FALSE	Vesicular trafficking
c103205-g1 1-to-1 TRMT10A tRNA methyltransferase 10A	NA	NA	FALSE	FALSE	RNA processing
c101126-g1 1-to-1 TSNAX translin associated factor X	NA	NA	FALSE	FALSE	RNA processing
c98921-g1 1-to-2 RPS6KB1,RPS6KB2 ribosomal protein S6 kinase B1	RPS6KB1,RPS6KB2	RPS6KB1,RPS6KB2	FALSE	FALSE	MTORC1 signaling
c98921-g1 1-to-2 RPS6KB1,RPS6KB2 ribosomal protein S6 kinase B1	RPS6KB1,RPS6KB2	RPS6KB1,RPS6KB2	FALSE	FALSE	RNA processing
c64006-g1 TTC18 (Tetratricopeptide repeat domain 18) - emapper OG	NA	NA	FALSE	FALSE	Regulation of ciliary function
c5680-g1 (Tudor domain) - emapper OG	NA	NA	FALSE	FALSE	RNA processing
c99028-g1 CLIP2 (CAP-GLY domain containing linker protein) - emapper OG	CLIP2	CLIP2	FALSE	FALSE	Microtubule dynamics
c99028-g1 CLIP2 (CAP-GLY domain containing linker protein) - emapper OG	CLIP2	CLIP2	FALSE	FALSE	Vesicular trafficking
c99029-g1 1-to-3 DGKD,DGKH,DGKK diacylglycerol kinase delta	DGKD,DGKH,DGKK	DGKD,DGKH,DGKK	TRUE	FALSE	Phospholipid signaling
c103783-g1 1-to-5 TXK,BMX,TEC,ITK... TXK tyrosine kinase	NA	NA	FALSE	FALSE	Regulation of inflammation
c99064-g1 1-to-3 MEF2D,MEF2C,MEF2A myocyte enhancer factor 2D	MEF2D,MEF2C,MEF2A	MEF2D,MEF2C,MEF2A	TRUE	FALSE	Differentiation (muscle cell related)
c99083-g1 1-to-2 AP1B1,AP2B1 adaptor related protein complex 1 beta 1 subunit	AP1B1,AP2B1	AP1B1,AP2B1	FALSE	FALSE	Vesicular trafficking
c99143-g1 1-to-1 NDC80 NDC80, kinetochore complex component	NDC80	NDC80	FALSE	FALSE	Microtubule dynamics
c101899-g1 (Inherit from KOG: Ubiquitin protein ligase E3 component n-recognin 5) - emapper OG	NA	NA	FALSE	FALSE	Regulation of cell cycle
c99163-g1 1-to-4 ELAVL4,ELAVL3,ELAVL2,ELAVL1 ELAV like RNA binding protein 4	ELAVL4,ELAVL3,ELAVL2,ELAVL1	ELAVL4,ELAVL3,ELAVL2,ELAVL1	FALSE	FALSE	Regulation of cell cycle
c99163-g1 1-to-4 ELAVL4,ELAVL3,ELAVL2,ELAVL1 ELAV like RNA binding protein 4	ELAVL4,ELAVL3,ELAVL2,ELAVL1	ELAVL4,ELAVL3,ELAVL2,ELAVL1	FALSE	FALSE	RNA processing
c96541-g1 2-to-2 UBN1,UBN2 ubinuclein 1	NA	NA	FALSE	FALSE	Regulation of cell cycle
c99173-g1 1-to-2 RBM12,RBM12B RNA binding motif protein 12	RBM12,RBM12B	RBM12,RBM12B	FALSE	FALSE	RNA processing
c100401-g1 1-to-1 UBXN7 UBX domain protein 7	NA	NA	FALSE	FALSE	Stress-related transcription activity
c99182-g1 dm-Nelf-E	NELFE	NELFE	FALSE	FALSE	Regulation of cell cycle
c103510-g2 1-to-1 ULK2 unc-51 like autophagy activating kinase 2	NA	NA	FALSE	FALSE	Lysosomes
c103510-g2 1-to-1 ULK2 unc-51 like autophagy activating kinase 2	NA	NA	FALSE	FALSE	Metabolism
c96679-g1 1-to-1 USE1 unconventional SNARE in the ER 1	NA	NA	FALSE	FALSE	Vesicular trafficking
c98529-g1 1-to-1 USH1C USH1 protein network component harmonin	NA	NA	TRUE	FALSE	Actin network assembly
c98529-g1 1-to-1 USH1C USH1 protein network component harmonin	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c99272-g1 1-to-2 MYO1E,MYO1F myosin IE	MYO1E,MYO1F	MYO1E,MYO1F	TRUE	FALSE	Actomyosin contractility
c99272-g1 1-to-2 MYO1E,MYO1F myosin IE	MYO1E,MYO1F	MYO1E,MYO1F	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c99275-g1 1-to-1 EXOC5 exocyst complex component 5	EXOC5	EXOC5	TRUE	TRUE	Exocytosis
c99275-g1 1-to-1 EXOC5 exocyst complex component 5	EXOC5	EXOC5	TRUE	TRUE	Vesicular trafficking
c101784-g2 1-to-1 USH2A usherin	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c99317-g1 2-to-1 MUSK muscle associated receptor tyrosine kinase	MUSK	MUSK	TRUE	FALSE	Regulation of adhesion complexes
c99323-g2 1-to-1 STK33 serine/threonine kinase 33	STK33	STK33	FALSE	FALSE	Regulation of ciliary function
c41298-g1 USP4 (ubiquitin specific peptidase 4 (proto-oncogene)) - blastp	NA	NA	FALSE	FALSE	Regulation of inflammation
c99362-g1 2-to-1 DOHH deoxyhypusine hydroxylase	DOHH	DOHH	FALSE	FALSE	Metabolism
c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	TRUE	FALSE	GPCR signaling
c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	TRUE	FALSE	Phospholipid signaling
c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	TRUE	FALSE	Rac1 GTPase signaling
c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	TRUE	FALSE	RhoA GTPase signaling
c99387-g1 hs-MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	MTSS2,MTSS1,AMPH,PALMD,BAIAP2L2	TRUE	FALSE	Rho signaling
c93848-g1 1-to-1 USP4 ubiquitin specific peptidase 4	NA	NA	FALSE	FALSE	Regulation of inflammation
c103354-g1 1-to-1 VCL vinculin	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c103354-g1 1-to-1 VCL vinculin	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c95487-g1 2-to-3 WASF3,WASF1,WASF2 WAS protein family member 3	NA	NA	TRUE	FALSE	Actin network assembly
c99454-g1 PLEK (Pleckstrin) - emapper OG	PLEK	PLEK	TRUE	FALSE	Regulation of adhesion complexes
c99454-g1 PLEK (Pleckstrin) - emapper OG	PLEK	PLEK	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c99456-g1 LRRC10 (Leucine rich repeat containing 10) - emapper OG	LRRC10	LRRC10	FALSE	FALSE	Regulation of calcium signaling
c99467-g1 1-to-1 KAT8 lysine acetyltransferase 8	KAT8	KAT8	FALSE	FALSE	Regulation of cell cycle
c99481-g1 1-to-1 DYRK4 dual specificity tyrosine phosphorylation regulated kinase 4	DYRK4	DYRK4	FALSE	FALSE	Regulation of cell cycle
c87696-g2 1-to-1 WDR78 WD repeat domain 78	NA	NA	FALSE	FALSE	Regulation of ciliary function
c99516-g1 1-to-1 SOCS6 suppressor of cytokine signaling 6	SOCS6	SOCS6	FALSE	FALSE	Regulation of adhesion complexes
c99577-g1 1-to-1 NOP56 NOP56 ribonucleoprotein	NOP56	NOP56	FALSE	FALSE	RNA processing
c99605-g1 1-to-2 STK38,STK38L serine/threonine kinase 38	STK38,STK38L	STK38,STK38L	FALSE	FALSE	Apoptosis
c99605-g1 1-to-2 STK38,STK38L serine/threonine kinase 38	STK38,STK38L	STK38,STK38L	FALSE	FALSE	Regulation of cell cycle
c103684-g2 1-to-1 WDSUB1 WD repeat, sterile alpha motif and U-box domain containing 1	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c98514-g2 YLR257W, Saccharomyces cerevisiae (strain ATCC 204..	NA	NA	FALSE	FALSE	Regulation of cell cycle
c99731-g1 hs-NECAP1,NECAP2,SH2D2A	NECAP1,NECAP2,SH2D2A	NECAP1,NECAP2,SH2D2A	FALSE	FALSE	Vesicular trafficking
c99736-g1 1-to-2 GPSM2,GPSM1 G protein signaling modulator 2	GPSM2,GPSM1	GPSM2,GPSM1	FALSE	FALSE	GPCR signaling
c99748-g1 1-to-2 CHN2,CHN1 chimerin 2	CHN2,CHN1	CHN2,CHN1	FALSE	FALSE	Rac1 GTPase signaling
c99748-g1 1-to-2 CHN2,CHN1 chimerin 2	CHN2,CHN1	CHN2,CHN1	FALSE	FALSE	Rho signaling
c99765-g1 TNRC6C (Trinucleotide repeat containing 6C) - emapper OG	TNRC6C	TNRC6C	FALSE	FALSE	RNA processing
c99770-g1 1-to-1 MYD88 myeloid differentiation primary response 88	MYD88	MYD88	FALSE	FALSE	Regulation of inflammation
c102192-g1 1-to-1 ZC3H15 zinc finger CCCH-type containing 15	NA	NA	FALSE	FALSE	Regulation of calcium signaling
c102192-g1 1-to-1 ZC3H15 zinc finger CCCH-type containing 15	NA	NA	FALSE	FALSE	RNA processing
c99791-g1 MKI67 (antigen identified by monoclonal antibody Ki-67) - emapper OG	MKI67	MKI67	FALSE	FALSE	Regulation of cell cycle
c99792-g2 ANXA7 (annexin A11) - emapper OG	ANXA7	ANXA7	FALSE	FALSE	Vesicular trafficking
c99811-g1 HNRPLL (heterogeneous nuclear ribonucleoprotein) - emapper OG	HNRPLL	HNRPLL	FALSE	FALSE	RNA processing
c99815-g1 1-to-1 TRIP11 thyroid hormone receptor interactor 11	TRIP11	TRIP11	FALSE	FALSE	Vesicular trafficking
c99842-g1 1-to-1 CDC27 cell division cycle 27	CDC27	CDC27	FALSE	FALSE	Regulation of cell cycle
c99852-g1 (PP2Cc) - emapper OG	PP2Cc	PP2Cc	FALSE	FALSE	Apoptosis
c99852-g1 (PP2Cc) - emapper OG	PP2Cc	PP2Cc	FALSE	FALSE	JNK/p38 MAPK signaling
c99862-g1 LIMA1 (LIM domain and actin binding 1) - emapper OG	LIMA1	LIMA1	TRUE	TRUE	Actin dynamics
c99862-g1 LIMA1 (LIM domain and actin binding 1) - emapper OG	LIMA1	LIMA1	TRUE	TRUE	RhoA GTPase signaling
c99862-g1 LIMA1 (LIM domain and actin binding 1) - emapper OG	LIMA1	LIMA1	TRUE	TRUE	Rho signaling
c99864-g1 1-to-2 ARHGEF3,NET1 Rho guanine nucleotide exchange factor 3	ARHGEF3,NET1	ARHGEF3,NET1	FALSE	FALSE	RhoA GTPase signaling
c99864-g1 1-to-2 ARHGEF3,NET1 Rho guanine nucleotide exchange factor 3	ARHGEF3,NET1	ARHGEF3,NET1	FALSE	FALSE	Rho signaling
c99875-g1 CAMK1G (calcium calmodulin-dependent protein kinase) - emapper OG	CAMK1G	CAMK1G	TRUE	TRUE	Regulation of calcium signaling
c99887-g1 hs-PAIP1	PAIP1	PAIP1	FALSE	FALSE	RNA processing
c99975-g1 PRKAB1 (Protein kinase, AMP-activated, beta) - emapper OG	PRKAB1	PRKAB1	FALSE	FALSE	Metabolism
c99975-g1 PRKAB1 (Protein kinase, AMP-activated, beta) - emapper OG	PRKAB1	PRKAB1	FALSE	FALSE	Phospholipid signaling
c99989-g1 1-to-1 C1orf52 chromosome 1 open reading frame 52	C1orf52	C1orf52	FALSE	FALSE	RNA processing
c103352-g1 (ZnF-C2H2) - emapper OG	NA	NA	FALSE	FALSE	Regulation of cell cycle
c100067-g1 MAPKBP1 (mitogen-activated protein kinase binding protein 1) - blastp	MAPKBP1	MAPKBP1	FALSE	FALSE	JNK/p38 MAPK signaling
c100316-g1 1-to-1 OSBPL9 oxysterol binding protein like 9	OSBPL9	OSBPL9	TRUE	FALSE	Phospholipid signaling
c100316-g1 1-to-1 OSBPL9 oxysterol binding protein like 9	OSBPL9	OSBPL9	TRUE	FALSE	Vesicular trafficking
c100371-g1 1-to-2 PHKG1,PHKG2 phosphorylase kinase catalytic subunit gamma 1	PHKG1,PHKG2	PHKG1,PHKG2	FALSE	FALSE	Metabolism
c100389-g1 1-to-1 RABL6 RAB, member RAS oncogene family like 6	RABL6	RABL6	FALSE	FALSE	Vesicular trafficking
c100510-g1 1-to-1 GTF2F1 general transcription factor IIF subunit 1	GTF2F1	GTF2F1	FALSE	FALSE	RNA processing
c100724-g3 1-to-2 DDI1,DDI2 DNA damage inducible 1 homolog 1	DDI1,DDI2	DDI1,DDI2	FALSE	FALSE	Regulation of cell cycle
c100724-g3 1-to-2 DDI1,DDI2 DNA damage inducible 1 homolog 1	DDI1,DDI2	DDI1,DDI2	FALSE	FALSE	Stress-related transcription activity
c100782-g1 1-to-1 CNOT2 CCR4-NOT transcription complex subunit 2	CNOT2	CNOT2	FALSE	FALSE	RNA processing
c100846-g1 (deformed epidermal autoregulatory factor 1) - emapper OG	deformedepidermalautoregulatoryfactor1	deformedepidermalautoregulatoryfactor1	FALSE	FALSE	Regulation of cell cycle
c100953-g1 1-to-1 HMBOX1 homeobox containing 1	HMBOX1	HMBOX1	FALSE	FALSE	Regulation of inflammation
c100962-g1 Zranb2, Rattus norvegicus	Zranb2,	Zranb2	FALSE	FALSE	RNA processing
c101037-g2 2-to-2 PAOX,SMOX polyamine oxidase	PAOX,SMOX	PAOX,SMOX	TRUE	FALSE	NO signaling
c101277-g3 hs-SRSF10,SRSF2,SRSF12,SREK1,SRSF7,SRSF8,SRSF11,SRSF4..	SRSF10,SRSF2,SRSF12,SREK1,SRSF7,SRSF8,SRSF11,SRSF4..	SRSF10,SRSF2,SRSF12,SREK1,SRSF7,SRSF8,SRSF11,SRSF4..	FALSE	FALSE	RNA processing
c101347-g1 1-to-1 SNX8 sorting nexin 8	SNX8	SNX8	TRUE	TRUE	Exocytosis
c101347-g1 1-to-1 SNX8 sorting nexin 8	SNX8	SNX8	TRUE	TRUE	Vesicular trafficking
c101464-g1 1-to-1 POC1A POC1 centriolar protein A	POC1A	POC1A	FALSE	FALSE	Microtubule dynamics
c101464-g1 1-to-1 POC1A POC1 centriolar protein A	POC1A	POC1A	FALSE	FALSE	Regulation of ciliary function
c101507-g2 HSP90AA1 (Molecular chaperone that promotes the maturation, structural maintenance and proper regul	HSP90AA1	HSP90AA1	FALSE	FALSE	Chaperone
c101628-g1 1-to-1 PARP2 poly(ADP-ribose) polymerase 2	PARP2	PARP2	FALSE	FALSE	Regulation of inflammation
c101767-g1 1-to-1 CUL5 cullin 5	CUL5	CUL5	FALSE	FALSE	Regulation of inflammation
c101767-g1 1-to-1 CUL5 cullin 5	CUL5	CUL5	FALSE	FALSE	Vesicular trafficking
c101871-g1 1-to-1 SDCCAG3 serologically defined colon cancer antigen 3	SDCCAG3	SDCCAG3	FALSE	FALSE	Regulation of ciliary function
c101871-g1 1-to-1 SDCCAG3 serologically defined colon cancer antigen 3	SDCCAG3	SDCCAG3	FALSE	FALSE	Vesicular trafficking
c101912-g1 3-to-5 SCAMP2,SCAMP3,SCAMP4,SCAMP5... secretory carrier membrane protein 2	SCAMP2,SCAMP3,SCAMP4,SCAMP5...	SCAMP2,SCAMP3,SCAMP4,SCAMP5...	TRUE	TRUE	Exocytosis
c101912-g1 3-to-5 SCAMP2,SCAMP3,SCAMP4,SCAMP5... secretory carrier membrane protein 2	SCAMP2,SCAMP3,SCAMP4,SCAMP5...	SCAMP2,SCAMP3,SCAMP4,SCAMP5...	TRUE	TRUE	Vesicular trafficking
c102193-g1 1-to-1 AAGAB alpha and gamma adaptin binding protein	AAGAB	AAGAB	FALSE	FALSE	Vesicular trafficking
c102220-g1 1-to-1 ASPSCR1 ASPSCR1, UBX domain containing tether for SLC2A4	ASPSCR1	ASPSCR1	FALSE	FALSE	Vesicular trafficking
c102220-g3 1-to-1 AKAP17A A-kinase anchoring protein 17A	AKAP17A	AKAP17A	FALSE	FALSE	RNA processing
c102296-g1 1-to-1 WDR91 WD repeat domain 91	WDR91	WDR91	FALSE	FALSE	PI3K signaling
c102296-g1 1-to-1 WDR91 WD repeat domain 91	WDR91	WDR91	FALSE	FALSE	Vesicular trafficking
c102422-g1 1-to-1 POLA1 DNA polymerase alpha 1, catalytic subunit	POLA1	POLA1	FALSE	FALSE	Regulation of cell cycle
c102700-g1 hs-SGO1	SGO1	SGO1	FALSE	FALSE	Regulation of cell cycle
c102767-g1 1-to-2 FGFR1OP2,SIKE1 FGFR1 oncogene partner 2	FGFR1OP2,SIKE1	FGFR1OP2,SIKE1	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c102793-g1 Hnrnpab, Mus musculus	Hnrnpab,	Hnrnpab	FALSE	FALSE	RNA processing
c102820-g1 1-to-1 CFAP45 cilia and flagella associated protein 45	CFAP45	CFAP45	FALSE	FALSE	Regulation of ciliary function
c103008-g2 1-to-2 ACSBG1,ACSBG2 acyl-CoA synthetase bubblegum family member 1	ACSBG1,ACSBG2	ACSBG1,ACSBG2	FALSE	FALSE	Metabolism
c103008-g2 1-to-2 ACSBG1,ACSBG2 acyl-CoA synthetase bubblegum family member 1	ACSBG1,ACSBG2	ACSBG1,ACSBG2	FALSE	FALSE	Phospholipid signaling
c103065-g1 3-to-4 DLG1,DLG3,DLG2,DLG4 discs large MAGUK scaffold protein 1	DLG1,DLG3,DLG2,DLG4	DLG1,DLG3,DLG2,DLG4	FALSE	FALSE	Post-synaptic scaffold
c103065-g1 3-to-4 DLG1,DLG3,DLG2,DLG4 discs large MAGUK scaffold protein 1	DLG1,DLG3,DLG2,DLG4	DLG1,DLG3,DLG2,DLG4	FALSE	FALSE	Regulation of adhesion complexes
c103082-g1 1-to-1 TLN2 talin 2	TLN2	TLN2	TRUE	TRUE	Actomyosin contractility
c103082-g1 1-to-1 TLN2 talin 2	TLN2	TLN2	TRUE	TRUE	Regulation of adhesion complexes
c103082-g1 1-to-1 TLN2 talin 2	TLN2	TLN2	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c103162-g3 1-to-1 ANKS6 ankyrin repeat and sterile alpha motif domain containing 6	ANKS6	ANKS6	TRUE	FALSE	Regulation of adhesion complexes
c103162-g3 1-to-1 ANKS6 ankyrin repeat and sterile alpha motif domain containing 6	ANKS6	ANKS6	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103294-g5 6-to-9 PLXNC1,PLXND1,PLXNB1,PLXNA4... plexin C1	PLXNC1,PLXND1,PLXNB1,PLXNA4...	PLXNC1,PLXND1,PLXNB1,PLXNA4...	TRUE	FALSE	Regulation of adhesion complexes
c103294-g5 6-to-9 PLXNC1,PLXND1,PLXNB1,PLXNA4... plexin C1	PLXNC1,PLXND1,PLXNB1,PLXNA4...	PLXNC1,PLXND1,PLXNB1,PLXNA4...	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103328-g1 1-to-2 PCYT1A,PCYT1B phosphate cytidylyltransferase 1, choline, alpha	PCYT1A,PCYT1B	PCYT1A,PCYT1B	TRUE	FALSE	Metabolism
c103328-g1 1-to-2 PCYT1A,PCYT1B phosphate cytidylyltransferase 1, choline, alpha	PCYT1A,PCYT1B	PCYT1A,PCYT1B	TRUE	FALSE	Phospholipid signaling
c103335-g1 MKL1 (megakaryoblastic leukemia (translocation) 1) - emapper OG	MKL1	MKL1	TRUE	TRUE	Actin dynamics
c103335-g1 MKL1 (megakaryoblastic leukemia (translocation) 1) - emapper OG	MKL1	MKL1	TRUE	TRUE	Differentiation (muscle cell related)
c103338-g1 (RasGEF) - emapper OG	RasGEF	RasGEF	FALSE	FALSE	Ras GTPase signaling
c103373-g1 1-to-1 IWS1 IWS1, SUPT6H interacting protein	IWS1	IWS1	FALSE	FALSE	RNA processing
c103414-g2 (Unc51-like kinase) - emapper OG	Unc51-likekinase	Unc51-likekinase	TRUE	FALSE	MTORC2 signaling
c103414-g2 (Unc51-like kinase) - emapper OG	Unc51-likekinase	Unc51-likekinase	TRUE	FALSE	Vesicular trafficking
c103428-g1 1-to-1 CANT1 calcium activated nucleotidase 1	CANT1	CANT1	FALSE	FALSE	Regulation of adhesion complexes
c103428-g1 1-to-1 CANT1 calcium activated nucleotidase 1	CANT1	CANT1	FALSE	FALSE	Regulation of calcium signaling
c103506-g2 1-to-2 PATL1,PATL2 PAT1 homolog 1, processing body mRNA decay factor	PATL1,PATL2	PATL1,PATL2	FALSE	FALSE	RNA processing
c103527-g1 hs-PAG1	PAG1	PAG1	TRUE	FALSE	Regulation of adhesion complexes
c103527-g1 hs-PAG1	PAG1	PAG1	TRUE	FALSE	Regulation of inflammation
c103624-g1 LKR (alpha-aminoadipic semialdehyde synthase) - emapper OG	LKR	LKR	FALSE	FALSE	Metabolism
c103667-g1 1-to-2 AC245033.1,CPEB1 cytoplasmic polyadenylation element binding protein 1	AC245033.1,CPEB1	AC245033.1,CPEB1	FALSE	FALSE	RNA processing
c103824-g1 1-to-3 PPP2R5B,PPP2R5A,PPP2R5E protein phosphatase 2 regulatory subunit B'beta	PPP2R5B,PPP2R5A,PPP2R5E	PPP2R5B,PPP2R5A,PPP2R5E	FALSE	FALSE	PI3K signaling
c103850-g1 1-to-1 PES1 pescadillo ribosomal biogenesis factor 1	PES1	PES1	FALSE	FALSE	Regulation of cell cycle
c103960-g1 1-to-3 FNBP1L,TRIP10,FNBP1 formin binding protein 1 like	FNBP1L,TRIP10,FNBP1	FNBP1L,TRIP10,FNBP1	TRUE	TRUE	Actin dynamics
c103984-g1 (Inherit from opiNOG: Fatty acid desaturase) - emapper OG	Fattyaciddesaturase	Fattyaciddesaturase	FALSE	FALSE	Metabolism
c103984-g1 (Inherit from opiNOG: Fatty acid desaturase) - emapper OG	Fattyaciddesaturase	Fattyaciddesaturase	FALSE	FALSE	Phospholipid signaling
c104013-g1 7-to-2 HELZ,HELZ2 helicase with zinc finger	HELZ,HELZ2	HELZ,HELZ2	FALSE	FALSE	Regulation of inflammation
c104013-g1 7-to-2 HELZ,HELZ2 helicase with zinc finger	HELZ,HELZ2	HELZ,HELZ2	FALSE	FALSE	RNA processing
c104194-g1 1-to-1 CCDC57 coiled-coil domain containing 57	CCDC57	CCDC57	FALSE	FALSE	Regulation of cell cycle
c104194-g1 1-to-1 CCDC57 coiled-coil domain containing 57	CCDC57	CCDC57	FALSE	FALSE	Regulation of ciliary function
c104226-g1 1-to-1 EP400 E1A binding protein p400	EP400	EP400	FALSE	FALSE	Regulation of cell cycle
c104249-g1 (Kin of IRRE like) - emapper OG	KinofIRRElike	KinofIRRElike	FALSE	FALSE	Regulation of adhesion complexes
c104269-g4 1-to-3 TUBA3E,TUBA3D,TUBA3C tubulin alpha 3e	TUBA3E,TUBA3D,TUBA3C	TUBA3E,TUBA3D,TUBA3C	FALSE	FALSE	Microtubule dynamics
c104277-g1 1-to-1 EPC1 enhancer of polycomb homolog 1	EPC1	EPC1	TRUE	FALSE	Differentiation (muscle cell related)
c104300-g1 hs-SLTM,SAFB,SAFB2	SLTM,SAFB,SAFB2	SLTM,SAFB,SAFB2	FALSE	FALSE	RNA processing
c104361-g1 1-to-1 SUMF1 sulfatase modifying factor 1	SUMF1	SUMF1	FALSE	FALSE	Metabolism
c104361-g1 1-to-1 SUMF1 sulfatase modifying factor 1	SUMF1	SUMF1	FALSE	FALSE	Phospholipid signaling
c104414-g1 CUL3 (Cullin 3) - emapper OG	CUL3	CUL3	FALSE	FALSE	RhoA GTPase signaling
c104414-g1 CUL3 (Cullin 3) - emapper OG	CUL3	CUL3	FALSE	FALSE	Vesicular trafficking
c104414-g1 CUL3 (Cullin 3) - emapper OG	CUL3	CUL3	FALSE	FALSE	Rho signaling
c104452-g1 1-to-1 SRRM1 serine and arginine repetitive matrix 1	SRRM1	SRRM1	FALSE	FALSE	RNA processing
c104462-g1 2-to-1 OCA2 OCA2 melanosomal transmembrane protein	OCA2	OCA2	FALSE	FALSE	Metabolism
c104524-g1 1-to-2 ARFGEF1,ARFGEF2 ADP ribosylation factor guanine nucleotide exchange factor 1	ARFGEF1,ARFGEF2	ARFGEF1,ARFGEF2	FALSE	FALSE	Vesicular trafficking
c104539-g1 SF1 (splicing factor 1) - blastp	SF1	SF1	FALSE	FALSE	Differentiation (gland cell related)
c104573-g1 FNBP4 (Formin binding protein 4) - emapper OG	FNBP4	FNBP4	TRUE	FALSE	Actin dynamics
c104790-g1 2-to-1 PRKN parkin RBR E3 ubiquitin protein ligase	PRKN	PRKN	TRUE	FALSE	NO signaling
c104849-g1 1-to-1 APAF1 apoptotic peptidase activating factor 1	APAF1	APAF1	FALSE	FALSE	Apoptosis
c104974-g1 8-to-1 COL7A1 collagen type VII alpha 1 chain	COL7A1	COL7A1	FALSE	FALSE	Regulation of adhesion complexes
c105153-g1 TPM1 (Tropomyosin) - emapper OG	TPM1	TPM1	TRUE	TRUE	Actomyosin contractility
c110616-g1 FBL (Fibrillarin) - emapper OG	FBL	FBL	FALSE	FALSE	RNA processing
